Artist_Reputation,Height,Width,Weight,Material,Price_Of_Sculpture,Base_Shipping_Price,International,Express_Shipment,Installation_Included,Transport,Fragile,Customer_Information,Remote_Location,Cost,State
Moderate_Reputation,18.0,7.0,89138.0,Marble,319.17,55.79,No,No,No,Airways,No,Wealthy,urban,2304.56,Ohio
Moderate_Reputation,6.0,4.0,326.0,Brass,4.71,18.62,No,No,Yes,Roadways,No,Working Class,urban,228.45,South Carolina
High_Reputation,10.0,4.0,6078.5,Bronze,6.76,24.6,No,No,No,Roadways,No,Working Class,urban,432.79,New Mexico
Low_Reputation,8.0,4.0,58.0,Wood,4.9,13.4,Yes,No,No,Waterways,No,Working Class,urban,107.07,AA
High_Reputation,17.0,8.0,431.0,Aluminium,3.2,21.62,Yes,Yes,No,Airways,No,Working Class,urban,588.37,California
High_Reputation,32.0,16.0,728601.0,Marble,2363.91,25.52,No,No,Yes,Roadways,No,Working Class,urban,9922.05,Vermont
Moderate_Reputation,21.0,10.0,256408.0,Marble,335.81,70.22,Yes,No,No,Waterways,No,Working Class,urban,1396.78,Illinois
Low_Reputation,37.0,25.0,145950.0,Brass,65.88,80.94,No,No,Yes,Roadways,No,Working Class,urban,890.67,South Dakota
Low_Reputation,37.0,6.0,22017.0,Brass,57.13,69.38,No,Yes,No,Airways,No,Wealthy,urban,849.53,New Jersey
Low_Reputation,9.0,4.0,1105.0,Brass,5.62,13.14,No,No,No,Roadways,No,Working Class,urban,129.26,California
Moderate_Reputation,15.0,7.0,26777.0,Marble,114.11,27.87,Yes,Yes,Yes,Airways,No,Wealthy,urban,1012.61,Arkansas
Moderate_Reputation,21.0,11.0,3153.0,Clay,14.3,16.87,No,No,No,Roadways,Yes,Working Class,urban,293.31,West Virginia
Low_Reputation,46.0,8.0,1407.0,Clay,16.37,86.75,Yes,No,Yes,Airways,Yes,Working Class,urban,1157.12,AP
Low_Reputation,17.0,13.0,1795.0,Clay,6.22,22.07,Yes,Yes,No,Airways,Yes,Working Class,remote,284.97,California
Low_Reputation,14.0,6.0,606.0,Clay,6.04,12.43,Yes,No,Yes,Waterways,Yes,Working Class,urban,136.06,Hawaii
Low_Reputation,43.0,23.0,5507.0,Aluminium,8.24,40.22,Yes,No,No,Waterways,No,Working Class,urban,270.33,Minnesota
Low_Reputation,9.0,4.0,382.0,Bronze,5.38,15.69,No,Yes,No,Airways,No,Wealthy,urban,201.54,Michigan
Moderate_Reputation,22.0,6.0,63498.0,Marble,112.91,98.72,No,No,Yes,Roadways,No,Wealthy,urban,1386.32,Nebraska
Moderate_Reputation,42.0,18.0,115926.0,Brass,451.59,48.88,Yes,No,Yes,Waterways,No,Working Class,urban,2171.91,Arkansas
Low_Reputation,30.0,10.0,14897.0,Bronze,34.68,36.8,No,No,Yes,Roadways,No,Working Class,urban,389.55,North Carolina
Low_Reputation,33.0,8.0,997.0,Wood,3.68,12.43,No,No,No,Waterways,No,Wealthy,urban,106.5,Arizona
Moderate_Reputation,23.0,14.0,19812.0,Bronze,112.5,53.36,Yes,No,No,Waterways,No,Working Class,urban,1082.06,Massachusetts
High_Reputation,18.0,9.0,266.0,Wood,3.0,21.98,No,Yes,No,Airways,No,Working Class,remote,557.41,Missouri
High_Reputation,15.0,8.0,114831.0,Stone,236.08,78.35,Yes,Yes,Yes,Airways,No,Wealthy,urban,3785.43,Alaska
High_Reputation,21.0,10.0,1205.0,Aluminium,11.53,10.46,Yes,No,No,Airways,No,Working Class,urban,408.85,AP
Moderate_Reputation,25.0,8.0,6078.5,Bronze,50.77,59.81,Yes,No,No,Roadways,No,Working Class,remote,1250.28,New Jersey
Low_Reputation,12.0,8.0,28982.0,Marble,58.11,53.5,No,No,No,Roadways,No,Working Class,urban,481.49,AE
High_Reputation,6.0,5.0,7062.0,Stone,54.87,41.52,No,No,No,Roadways,No,Working Class,urban,1408.48,Kentucky
Low_Reputation,26.0,17.0,3092040.0,Stone,3512.6,81.63,Yes,No,No,Waterways,No,Working Class,urban,6346.01,Mississippi
Moderate_Reputation,25.0,8.0,2821.0,Clay,8.3,12.9,No,No,No,Roadways,Yes,Working Class,urban,273.34,Tennessee
High_Reputation,51.0,23.0,11346.0,Aluminium,26.44,66.95,No,Yes,Yes,Airways,No,Working Class,urban,477.4,Indiana
Moderate_Reputation,31.0,9.0,5640.0,Bronze,11.52,95.32,Yes,No,Yes,Waterways,No,Working Class,urban,861.14,Pennsylvania
Moderate_Reputation,50.0,8.0,609.0,Wood,5.94,19.22,No,Yes,No,Airways,No,Wealthy,remote,314.84,AP
Moderate_Reputation,24.0,12.0,18901.0,Bronze,64.57,85.18,No,Yes,No,Roadways,No,Working Class,urban,1591.96,Mississippi
Low_Reputation,25.0,8.0,649.0,Aluminium,6.16,11.67,Yes,No,Yes,Airways,No,Working Class,remote,200.64,Maryland
High_Reputation,17.0,13.0,7024.0,Bronze,78.37,27.18,No,No,No,Waterways,No,Working Class,remote,7786.21,District of Columbia
Moderate_Reputation,15.0,8.0,77353.0,Marble,373.55,87.68,No,No,No,Roadways,No,Working Class,urban,1997.0,Rhode Island
High_Reputation,31.0,15.0,7131.0,Clay,30.84,86.76,No,No,No,Roadways,Yes,Wealthy,urban,4596.21,North Carolina
Low_Reputation,35.0,24.0,828.0,Wood,5.82,11.1,Yes,No,No,Waterways,No,Working Class,urban,101.96,Tennessee
Low_Reputation,30.0,17.0,6078.5,Bronze,9.55,43.31,No,No,Yes,Roadways,No,Working Class,urban,301.27,New Jersey
Low_Reputation,22.0,8.0,820.0,Aluminium,6.92,23.62,Yes,No,Yes,Waterways,No,Working Class,urban,179.94,North Dakota
Moderate_Reputation,38.0,6.0,20006.0,Brass,17.52,84.72,No,Yes,Yes,Roadways,No,Working Class,urban,1003.47,Vermont
Low_Reputation,33.0,17.0,29044.0,Bronze,158.68,49.53,Yes,No,No,Waterways,No,Working Class,urban,604.57,Michigan
Low_Reputation,29.0,18.0,27571.0,Bronze,64.47,63.86,No,Yes,No,Airways,No,Working Class,urban,964.7,Maryland
High_Reputation,21.0,10.0,649.0,Aluminium,5.89,20.81,No,Yes,No,Airways,No,Wealthy,urban,604.0,New Hampshire
High_Reputation,14.0,6.0,208.0,Wood,3.83,19.9,No,Yes,No,Airways,No,Working Class,urban,564.52,Illinois
Moderate_Reputation,37.0,14.0,2835.0,Aluminium,5.72,24.16,No,No,Yes,Waterways,No,Working Class,urban,410.64,North Carolina
High_Reputation,40.0,18.0,36011.0,Brass,98.82,79.88,Yes,No,Yes,Roadways,No,Working Class,urban,25255.82,New York
Moderate_Reputation,28.0,9.0,17627.0,Brass,100.41,72.91,No,No,Yes,Roadways,No,Working Class,remote,1394.77,New Jersey
High_Reputation,3.0,3.0,63.0,Bronze,6.95,24.49,Yes,No,No,Airways,No,Working Class,urban,573.59,Delaware
High_Reputation,6.0,8.0,333.0,Brass,3.6,21.94,No,No,Yes,Airways,No,Working Class,urban,367.23,Virginia
Low_Reputation,18.0,8.0,6078.5,Bronze,15.34,17.63,No,Yes,No,Airways,No,Working Class,urban,212.73,South Carolina
Moderate_Reputation,32.0,16.0,713.0,Wood,5.52,18.11,Yes,No,No,Airways,No,Working Class,urban,197.23,Louisiana
Moderate_Reputation,23.0,15.0,798.0,Wood,5.9,17.37,No,No,Yes,Roadways,No,Working Class,urban,387.44,Alabama
High_Reputation,28.0,13.0,31311.0,Bronze,131.98,38.63,No,No,Yes,Airways,No,Wealthy,urban,2182.41,Louisiana
Moderate_Reputation,21.0,6.0,576.0,Aluminium,3.48,13.7,No,No,Yes,Airways,No,Working Class,urban,118.8,AP
High_Reputation,10.0,5.0,168.0,Aluminium,5.1,12.79,No,No,Yes,Roadways,No,Working Class,remote,259.81,Oregon
Moderate_Reputation,15.0,6.0,67157.0,Stone,255.99,86.52,No,No,No,Roadways,No,Working Class,remote,1398.16,AE
Low_Reputation,15.0,7.0,90965.0,Stone,167.23,95.95,No,Yes,No,Airways,No,Wealthy,urban,1051.66,Minnesota
Moderate_Reputation,34.0,7.0,251.0,Wood,6.14,11.1,No,No,Yes,Roadways,No,Working Class,remote,174.52,Missouri
Low_Reputation,20.0,7.0,120716.0,Stone,94.12,26.77,No,No,No,Airways,No,Working Class,urban,941.93,Massachusetts
Moderate_Reputation,31.0,10.0,22370.0,Brass,131.47,43.3,No,Yes,Yes,Roadways,No,Working Class,urban,1050.06,Oklahoma
Low_Reputation,44.0,28.0,158886.0,Bronze,553.0,68.22,No,No,No,Roadways,No,Working Class,urban,1544.28,Washington
Low_Reputation,6.0,5.0,2414.0,Marble,5.5,19.85,No,No,No,Roadways,No,Working Class,urban,197.85,Florida
Moderate_Reputation,39.0,13.0,14380.0,Bronze,40.92,91.04,No,No,Yes,Roadways,No,Working Class,urban,1090.4,Delaware
High_Reputation,34.0,9.0,23718.0,Bronze,71.54,82.55,No,No,No,Waterways,No,Working Class,remote,4121.91,AP
Moderate_Reputation,18.0,6.0,1303.0,Clay,8.59,11.72,No,Yes,Yes,Roadways,Yes,Wealthy,urban,668.56,Iowa
Moderate_Reputation,29.0,13.0,2994.0,Aluminium,5.25,13.41,No,No,No,Roadways,No,Working Class,urban,337.86,Arizona
Low_Reputation,20.0,7.0,9139.0,Brass,14.17,85.67,Yes,No,No,Airways,No,Working Class,remote,508.75,AE
Moderate_Reputation,16.0,6.0,219.0,Aluminium,4.36,24.87,No,No,No,Airways,No,Working Class,urban,255.67,Wisconsin
High_Reputation,25.0,14.0,4551.0,Clay,48.64,14.13,Yes,No,No,Waterways,Yes,Wealthy,urban,900.49,New Hampshire
Low_Reputation,18.0,9.0,115486.0,Marble,206.51,40.69,No,No,No,Airways,No,Working Class,remote,668.28,New Hampshire
Moderate_Reputation,21.0,8.0,6078.5,Bronze,9.62,82.39,No,No,Yes,Airways,No,Working Class,remote,1229.72,North Dakota
Low_Reputation,25.0,17.0,715.0,Wood,4.07,20.28,No,No,Yes,Roadways,No,Working Class,urban,178.93,Iowa
Low_Reputation,7.0,5.0,4182.0,Marble,12.7,22.18,Yes,No,No,Airways,No,Working Class,urban,267.1,AP
Moderate_Reputation,20.0,5.0,7247.0,Stone,34.11,49.48,No,No,Yes,Roadways,No,Working Class,urban,525.02,Hawaii
Low_Reputation,10.0,4.0,58.0,Wood,3.46,10.41,No,Yes,No,Airways,No,Wealthy,urban,105.03,Missouri
Moderate_Reputation,23.0,12.0,1196.0,Aluminium,4.07,12.44,No,Yes,No,Roadways,No,Working Class,urban,235.03,Vermont
High_Reputation,19.0,14.0,265831.0,Stone,1167.59,27.6,No,No,Yes,Roadways,No,Working Class,urban,4083.5,Connecticut
Low_Reputation,29.0,7.0,537.0,Aluminium,5.47,24.94,No,Yes,No,Airways,No,Working Class,urban,180.28,Tennessee
High_Reputation,19.0,8.0,102566.0,Marble,452.14,89.85,No,No,No,Roadways,No,Working Class,urban,6576.86,Missouri
Moderate_Reputation,22.0,6.0,1624.0,Clay,6.09,12.92,No,Yes,No,Airways,Yes,Working Class,urban,436.75,Wisconsin
Low_Reputation,22.0,11.0,1131.0,Aluminium,3.15,19.6,No,Yes,No,Roadways,No,Working Class,urban,166.15,Georgia
Moderate_Reputation,12.0,8.0,3314.0,Bronze,6.15,12.03,Yes,No,No,Waterways,No,Working Class,urban,216.81,Kentucky
Moderate_Reputation,21.0,15.0,649.0,Aluminium,8.43,15.02,Yes,No,Yes,Waterways,No,Working Class,urban,602.51,Oklahoma
High_Reputation,14.0,6.0,993.0,Bronze,10.89,23.44,Yes,Yes,Yes,Airways,No,Working Class,urban,724.74,New York
Moderate_Reputation,43.0,14.0,1718.0,Aluminium,5.06,20.6,Yes,No,Yes,Waterways,No,Working Class,urban,323.05,Kansas
Low_Reputation,41.0,17.0,3071.0,Aluminium,6.1,11.62,Yes,No,No,Waterways,No,Working Class,urban,105.23,New York
Moderate_Reputation,33.0,17.0,38838.0,Bronze,115.38,58.53,Yes,No,No,Roadways,No,Working Class,urban,1666.98,AP
Low_Reputation,20.0,4.0,115486.0,Marble,6.83,20.85,No,No,No,Roadways,No,Working Class,urban,191.0,Vermont
Moderate_Reputation,15.0,7.0,46622.0,Stone,261.92,62.8,No,No,No,Roadways,No,Working Class,urban,1203.71,New Mexico
Low_Reputation,10.0,8.0,9102.0,Marble,9.89,96.42,No,Yes,Yes,Roadways,No,Working Class,urban,442.96,Kansas
Low_Reputation,41.0,9.0,1374.0,Aluminium,5.2,17.85,No,No,Yes,Airways,No,Working Class,urban,185.69,California
Moderate_Reputation,27.0,6.0,602.0,Aluminium,5.18,11.67,Yes,No,No,Waterways,No,Working Class,remote,158.46,AE
Low_Reputation,15.0,6.0,361.0,Aluminium,6.14,12.49,Yes,No,No,Airways,No,Working Class,urban,128.7,AP
High_Reputation,7.0,5.0,5827.0,Stone,14.94,69.49,No,No,Yes,Roadways,No,Working Class,urban,727.57,New Hampshire
High_Reputation,6.0,4.0,2541.0,Stone,12.78,13.75,No,Yes,Yes,Airways,No,Working Class,urban,365.1,AA
Low_Reputation,24.0,8.0,1765.0,Clay,3.86,12.71,No,No,No,Roadways,Yes,Working Class,urban,135.79,Minnesota
High_Reputation,9.0,4.0,166.0,Clay,3.88,21.07,No,Yes,No,Airways,Yes,Working Class,urban,312.29,California
Low_Reputation,19.0,7.0,207649.0,Stone,219.89,95.47,No,No,Yes,Airways,No,Working Class,remote,1238.38,Maine
Low_Reputation,5.0,3.0,45.0,Clay,6.5,22.12,No,No,No,Roadways,Yes,Working Class,remote,156.46,Delaware
High_Reputation,27.0,12.0,577202.0,Marble,2721.22,63.36,No,No,No,Waterways,No,Working Class,urban,6746.39,North Carolina
Moderate_Reputation,3.0,3.0,284.0,Stone,5.68,11.13,Yes,Yes,No,Airways,No,Wealthy,urban,264.84,Kansas
Moderate_Reputation,11.0,6.0,143.0,Aluminium,6.27,23.26,Yes,Yes,No,Airways,No,Wealthy,urban,419.21,Arkansas
Low_Reputation,6.0,4.0,141.0,Clay,5.27,20.14,Yes,No,No,Airways,Yes,Working Class,urban,184.25,Ohio
Low_Reputation,8.0,4.0,94.0,Aluminium,6.61,23.46,Yes,No,Yes,Airways,No,Working Class,remote,197.69,North Dakota
High_Reputation,15.0,8.0,257.0,Wood,4.08,13.75,Yes,Yes,Yes,Airways,No,Wealthy,urban,436.09,Rhode Island
Low_Reputation,23.0,12.0,649.0,Aluminium,6.05,13.08,No,No,No,Airways,No,Working Class,urban,590.37,Kansas
High_Reputation,24.0,7.0,549.0,Aluminium,4.08,14.98,No,No,No,Roadways,No,Working Class,urban,371.28,Utah
Moderate_Reputation,16.0,6.0,2226.0,Bronze,7.08,17.91,No,No,No,Roadways,No,Working Class,urban,322.02,North Dakota
Moderate_Reputation,19.0,8.0,269.0,Wood,4.95,24.8,No,No,No,Waterways,No,Working Class,urban,230.09,Idaho
Moderate_Reputation,26.0,9.0,1120.0,Aluminium,6.85,24.19,Yes,No,No,Airways,No,Wealthy,urban,451.63,Arkansas
Moderate_Reputation,25.0,15.0,1926.0,Aluminium,3.65,20.72,No,Yes,No,Airways,No,Wealthy,urban,159.16,New York
High_Reputation,20.0,8.0,9949.0,Brass,43.72,46.11,No,No,No,Roadways,No,Working Class,urban,776.91,Iowa
Moderate_Reputation,20.0,12.0,511.0,Wood,3.22,16.8,No,No,Yes,Waterways,No,Working Class,urban,212.39,Maryland
Low_Reputation,33.0,20.0,5589.0,Clay,7.28,42.87,No,Yes,Yes,Roadways,Yes,Working Class,urban,417.28,Indiana
Low_Reputation,17.0,8.0,4475.0,Bronze,22.02,23.11,No,Yes,No,Airways,No,Working Class,remote,281.4,Alabama
Low_Reputation,19.0,7.0,93792.0,Marble,38.02,75.15,No,Yes,No,Roadways,No,Wealthy,urban,546.06,AE
High_Reputation,20.0,17.0,7997.0,Brass,345.2,82.28,Yes,Yes,No,Airways,No,Working Class,urban,5984.4,AP
Low_Reputation,22.0,9.0,649.0,Aluminium,4.3,18.43,No,Yes,No,Airways,No,Working Class,urban,160.74,Nevada
High_Reputation,18.0,7.0,1405.0,Clay,9.8,22.24,No,Yes,Yes,Roadways,Yes,Wealthy,urban,1193.7,Florida
High_Reputation,21.0,5.0,112.0,Aluminium,4.92,15.29,Yes,No,No,Roadways,No,Working Class,urban,277.69,Hawaii
Moderate_Reputation,43.0,13.0,7997.0,Brass,210.69,82.72,No,No,No,Airways,No,Working Class,urban,1695.44,Arkansas
High_Reputation,22.0,16.0,115486.0,Marble,1042.06,79.03,No,No,Yes,Waterways,No,Working Class,urban,4396.0,Nebraska
Low_Reputation,7.0,5.0,17.0,Wood,3.75,22.68,Yes,No,No,Roadways,No,Working Class,urban,172.41,Oregon
Moderate_Reputation,22.0,6.0,84692.0,Stone,128.16,69.98,No,No,No,Roadways,No,Working Class,urban,1050.08,New Hampshire
Low_Reputation,21.0,13.0,855.0,Wood,6.42,23.95,Yes,No,No,Waterways,No,Wealthy,remote,229.18,New Hampshire
Low_Reputation,8.0,5.0,873.0,Brass,4.41,21.2,Yes,Yes,No,Airways,No,Working Class,urban,185.31,Idaho
Moderate_Reputation,20.0,6.0,45873.0,Marble,42.52,99.04,No,No,Yes,Roadways,No,Working Class,urban,1016.57,Connecticut
Moderate_Reputation,8.0,5.0,195.0,Aluminium,6.13,15.05,Yes,No,No,Airways,No,Working Class,urban,240.88,Minnesota
High_Reputation,7.0,4.0,442.0,Brass,6.34,18.18,No,No,No,Roadways,No,Working Class,urban,183.41,Vermont
High_Reputation,11.0,8.0,4044.0,Brass,21.78,19.46,Yes,No,Yes,Waterways,No,Working Class,urban,569.45,Idaho
High_Reputation,37.0,12.0,222.0,Wood,3.72,16.16,No,No,No,Roadways,No,Working Class,urban,408.94,West Virginia
Low_Reputation,35.0,14.0,21259.0,Bronze,26.38,39.25,No,Yes,No,Airways,No,Wealthy,urban,534.86,Virginia
Low_Reputation,12.0,7.0,228.0,Aluminium,6.36,22.86,Yes,No,Yes,Waterways,No,Working Class,urban,206.06,Montana
Moderate_Reputation,35.0,13.0,18824.0,Bronze,79.01,97.81,No,No,No,Waterways,No,Working Class,urban,1473.54,Arizona
High_Reputation,3.0,2.0,211230.5,Stone,5.61,18.72,No,No,Yes,Roadways,No,Working Class,urban,296.28,Tennessee
Moderate_Reputation,36.0,8.0,1407.0,Clay,5.37,15.45,No,No,No,Airways,Yes,Working Class,urban,441.79,Mississippi
Low_Reputation,14.0,7.0,201.0,Wood,5.32,10.8,No,Yes,Yes,Roadways,No,Working Class,urban,137.01,Colorado
High_Reputation,7.0,4.0,88.0,Aluminium,5.54,20.28,No,No,Yes,Roadways,No,Working Class,urban,315.36,Texas
Low_Reputation,15.0,6.0,52906.0,Stone,142.88,25.22,No,Yes,No,Airways,No,Working Class,urban,496.08,Missouri
Moderate_Reputation,6.0,5.0,4600.0,Stone,6.3,20.59,Yes,Yes,Yes,Airways,No,Wealthy,urban,507.99,Michigan
High_Reputation,29.0,10.0,496.0,Wood,6.61,16.04,No,No,Yes,Airways,No,Working Class,urban,741.5,Rhode Island
Low_Reputation,4.0,4.0,1628.0,Stone,6.95,15.32,No,No,Yes,Airways,No,Working Class,urban,201.52,Alaska
Moderate_Reputation,54.0,26.0,441718.0,Brass,579.61,89.11,No,No,Yes,Waterways,No,Working Class,urban,5718.59,North Dakota
High_Reputation,11.0,7.0,2779.0,Brass,19.82,14.27,No,No,No,Roadways,No,Wealthy,urban,276.45,AA
Moderate_Reputation,20.0,6.0,178480.0,Stone,125.33,60.29,Yes,No,No,Airways,No,Working Class,remote,1200.47,Massachusetts
High_Reputation,30.0,10.0,612057.0,Marble,1146.43,37.38,No,No,No,Waterways,No,Working Class,urban,3387.3,Kansas
Low_Reputation,7.0,5.0,1407.0,Clay,3.0,21.67,Yes,Yes,Yes,Airways,Yes,Working Class,urban,195.71,AA
Low_Reputation,31.0,10.0,774398.0,Stone,1686.16,90.06,No,Yes,No,Roadways,No,Wealthy,urban,9652.44,Arkansas
Moderate_Reputation,7.0,5.0,666.0,Brass,6.49,15.69,Yes,No,Yes,Roadways,No,Working Class,urban,327.56,Minnesota
High_Reputation,3.0,2.0,12.0,Clay,5.1,23.47,No,Yes,No,Roadways,Yes,Wealthy,urban,257.66,New Hampshire
High_Reputation,20.0,10.0,389.0,Wood,3.02,20.79,No,Yes,Yes,Airways,No,Wealthy,urban,559.49,Pennsylvania
Low_Reputation,17.0,7.0,210.0,Wood,6.41,15.43,No,No,No,Airways,No,Wealthy,urban,131.79,Iowa
Moderate_Reputation,14.0,7.0,143.0,Wood,4.1,16.27,Yes,No,Yes,Roadways,No,Wealthy,urban,239.95,West Virginia
Moderate_Reputation,7.0,4.0,348.0,Bronze,3.8,24.23,Yes,Yes,No,Airways,No,Wealthy,urban,257.84,South Dakota
Moderate_Reputation,35.0,7.0,535573.0,Stone,2927.17,59.79,No,Yes,No,Airways,No,Working Class,urban,7110.13,Idaho
Low_Reputation,24.0,9.0,19312.0,Brass,79.98,77.96,No,Yes,No,Airways,No,Wealthy,urban,888.65,AA
High_Reputation,50.0,19.0,1878.0,Wood,14.46,14.38,Yes,No,No,Waterways,No,Wealthy,urban,594.33,Arizona
Low_Reputation,18.0,6.0,119.0,Wood,5.59,13.98,Yes,No,No,Waterways,No,Working Class,urban,144.75,North Dakota
Low_Reputation,18.0,8.0,4351.0,Bronze,5.98,23.09,No,No,Yes,Roadways,No,Working Class,remote,202.02,Kansas
Moderate_Reputation,44.0,15.0,3764.0,Aluminium,15.18,14.58,Yes,Yes,No,Airways,No,Working Class,urban,322.09,Idaho
Moderate_Reputation,21.0,10.0,1407.0,Clay,13.27,18.24,No,No,Yes,Airways,Yes,Working Class,urban,510.38,AE
Low_Reputation,38.0,26.0,1333.0,Wood,6.21,22.11,No,Yes,Yes,Roadways,No,Working Class,urban,282.69,New Hampshire
High_Reputation,20.0,12.0,10751.0,Bronze,72.01,94.58,Yes,No,No,Waterways,No,Working Class,urban,3188.89,New York
Moderate_Reputation,7.0,5.0,64.0,Wood,5.96,12.3,Yes,No,Yes,Airways,No,Working Class,urban,138.23,Louisiana
Moderate_Reputation,7.0,5.0,5012.0,Marble,29.2,76.46,No,No,No,Airways,No,Working Class,urban,705.15,New York
Moderate_Reputation,12.0,7.0,342.0,Aluminium,3.97,12.14,No,No,Yes,Airways,No,Working Class,remote,157.65,West Virginia
Low_Reputation,26.0,6.0,115296.0,Stone,226.85,90.56,No,No,No,Airways,No,Working Class,urban,978.29,Arkansas
Low_Reputation,16.0,7.0,3723.0,Brass,11.97,18.72,No,No,No,Roadways,No,Working Class,urban,158.45,Idaho
Low_Reputation,21.0,8.0,269.0,Wood,5.76,23.23,No,No,Yes,Waterways,No,Working Class,remote,159.37,Michigan
Low_Reputation,17.0,6.0,529.0,Clay,4.86,19.34,No,Yes,No,Airways,Yes,Working Class,remote,186.14,Nebraska
Low_Reputation,57.0,14.0,13473.0,Clay,35.17,61.88,Yes,No,Yes,Waterways,Yes,Working Class,urban,669.37,Maine
Moderate_Reputation,25.0,13.0,36781.0,Brass,152.57,41.55,Yes,No,Yes,Airways,No,Working Class,urban,1081.6,Oregon
Low_Reputation,38.0,9.0,1169736.0,Stone,3798.29,71.82,No,No,No,Waterways,No,Working Class,urban,4610.93,Delaware
High_Reputation,15.0,6.0,507.0,Clay,4.85,12.94,Yes,No,No,Waterways,Yes,Working Class,urban,400.46,AE
Low_Reputation,27.0,7.0,7711.0,Bronze,19.61,93.99,Yes,Yes,No,Airways,No,Working Class,urban,593.04,AP
High_Reputation,25.0,12.0,40648.0,Brass,150.31,86.1,Yes,No,No,Waterways,No,Working Class,urban,1635.28,Montana
High_Reputation,12.0,7.0,7997.0,Brass,4.59,15.47,No,No,No,Roadways,No,Working Class,remote,385.28,West Virginia
Moderate_Reputation,17.0,8.0,340.0,Wood,5.28,20.73,Yes,No,No,Waterways,No,Working Class,urban,236.43,Florida
Moderate_Reputation,16.0,8.0,3792.0,Brass,20.42,18.25,No,Yes,No,Roadways,No,Wealthy,urban,339.36,Michigan
Low_Reputation,18.0,6.0,2657.0,Bronze,4.46,22.66,No,No,Yes,Roadways,No,Wealthy,urban,235.91,Massachusetts
Moderate_Reputation,6.0,5.0,211230.5,Stone,5.16,18.24,No,Yes,No,Roadways,No,Wealthy,remote,403.8,Mississippi
High_Reputation,8.0,5.0,350.0,Bronze,3.34,17.02,No,No,No,Roadways,No,Working Class,remote,142.88,Minnesota
Moderate_Reputation,8.0,4.0,67.0,Wood,6.44,23.44,No,No,Yes,Waterways,No,Working Class,urban,265.56,Idaho
High_Reputation,24.0,11.0,210797.0,Marble,1157.62,63.36,No,No,Yes,Airways,No,Working Class,urban,4095.07,Minnesota
Moderate_Reputation,24.0,8.0,2436.0,Clay,5.74,10.08,No,No,No,Airways,Yes,Working Class,urban,214.04,California
Moderate_Reputation,26.0,11.0,830.0,Aluminium,3.78,20.32,No,Yes,No,Roadways,No,Wealthy,urban,452.74,New Mexico
Low_Reputation,27.0,16.0,775329.0,Marble,1500.49,62.11,No,No,Yes,Roadways,No,Working Class,urban,2681.18,Ohio
Moderate_Reputation,21.0,6.0,256.0,Wood,6.38,24.94,No,No,No,Airways,No,Working Class,urban,718.59,AP
Moderate_Reputation,5.0,5.0,1864.0,Marble,16.69,11.44,Yes,Yes,No,Airways,No,Working Class,urban,245.5,AA
Low_Reputation,19.0,6.0,1190.0,Clay,5.94,21.57,Yes,No,Yes,Airways,Yes,Working Class,urban,224.0,North Carolina
Moderate_Reputation,8.0,8.0,163.0,Clay,4.12,15.96,No,No,Yes,Waterways,Yes,Working Class,urban,176.89,AA
Moderate_Reputation,30.0,7.0,3411.0,Clay,3.04,18.65,No,No,Yes,Roadways,Yes,Working Class,urban,310.57,Texas
Moderate_Reputation,11.0,7.0,2786.0,Brass,6.42,20.84,Yes,No,No,Roadways,No,Working Class,remote,460.72,Hawaii
Moderate_Reputation,14.0,8.0,16115.0,Marble,49.52,62.97,Yes,No,No,Airways,No,Working Class,urban,758.94,Maryland
Low_Reputation,36.0,16.0,11476.0,Clay,7.2,88.23,No,No,No,Roadways,Yes,Working Class,urban,457.57,Idaho
High_Reputation,7.0,5.0,2845.0,Marble,13.96,19.46,Yes,No,No,Roadways,No,Wealthy,urban,386.26,Tennessee
Moderate_Reputation,9.0,4.0,64.0,Wood,3.4,10.44,Yes,No,No,Roadways,No,Working Class,urban,143.36,Oklahoma
Low_Reputation,18.0,8.0,1175.0,Clay,3.65,22.53,Yes,No,No,Waterways,Yes,Working Class,urban,178.83,Louisiana
Low_Reputation,22.0,6.0,476.0,Aluminium,5.45,14.58,No,No,No,Roadways,No,Working Class,urban,131.05,Pennsylvania
High_Reputation,14.0,6.0,2550.0,Bronze,6.67,15.96,No,Yes,Yes,Airways,No,Working Class,remote,535.58,North Carolina
Low_Reputation,21.0,9.0,210898.0,Stone,467.8,38.86,Yes,No,No,Roadways,No,Working Class,urban,1636.62,Colorado
High_Reputation,28.0,12.0,25684.0,Brass,114.28,36.15,No,No,No,Roadways,No,Working Class,urban,1229.69,Vermont
High_Reputation,56.0,22.0,7791.0,Clay,30.99,69.1,Yes,Yes,No,Airways,Yes,Working Class,urban,3744.9,Wyoming
